Datetime,Tweet_Id,Tweet,Username,Reply_Count,Retweet_Count,Like_Count,Bank,Tweet_Clean,Sentiment,Hate_Speech,Offensive,Topic_Sport
2013-08-13 07:02:28+00:00,367179327085248512,Forgot my debit card at home can I go withdraw money from the @Nedbank branch without it?,chennycharityw,1,0,0,nedbank,forgot my debit card at home can i go withdraw money from the branch without it,neutral,non-hate,non-offensive,daily_life
2020-09-20 13:12:13+00:00,1307668892463005696,@KeithNolimits @FNBSA FNB is the best bank in south africa! They also the only bank that protects the rights of minorities....,MaakDean,0,0,0,fnb,fnb is the best bank in south africa they also the only bank that protects the rights of minorities,positive,non-hate,non-offensive,business_&_entrepreneurs
2013-11-26 07:10:31+00:00,405232082273959936,"@FrikkieV Hi, our team is looking into it. Don't worry, we have not forgotten you.",AbsaSouthAfrica,0,0,0,absa,hi our team is looking into it dont worry we have not forgotten you,positive,non-hate,non-offensive,business_&_entrepreneurs
2021-08-15 19:18:40+00:00,1426986720122347521,@mpumeCBC It's my fighter Nedbank 😂,Busi_M,1,0,0,nedbank,it my fighter nedbank,neutral,non-hate,non-offensive,sports_&_gaming
2022-04-17 05:46:48+00:00,1515567434270449670,@GloriaGold_ With Nedbank that process was seamless. 👌🏽,TsHiMo_Leo,1,0,0,nedbank,with nedbank that process was seamless,positive,non-hate,non-offensive,business_&_entrepreneurs
2016-05-16 17:50:13+00:00,732266919026286592,"China to buy $90 billion gold vault in London: Chinese state-owned ICBC Standard Bank, the world's biggest ba... https://t.co/rZJnj2ntdn",growcash,0,0,0,standard_bank,china to buy billion gold vault in london chinese stateowned icbc standard bank the world biggest ba,neutral,non-hate,non-offensive,business_&_entrepreneurs
2020-08-22 05:22:39+00:00,1297041473645563905,Guys vy on the Capitec website they posted some vacancies. Awe bruv ✌🏾,emilio_9x,0,5,6,capitec,guys vy on the capitec website they posted some vacancies awe bruv,positive,non-hate,non-offensive,business_&_entrepreneurs
2016-02-26 08:45:54+00:00,703138908960206848,@TomBowk We trust that our team will reply to your email.,AbsaSouthAfrica,1,0,0,absa,we trust that our team will reply to your email,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-08-21 18:52:27+00:00,1429154447645724678,@umalambane_zn Yes it was in order I payed via Capitec,Nonhlanhla_12,0,0,0,capitec,yes it was in order i payed via capitec,neutral,non-hate,non-offensive,business_&_entrepreneurs
2016-05-30 08:31:11+00:00,737199666958327808,Highlights of the FNB Classic Clash between Glenwood and DHS - https://t.co/bki6BS5Ud4,schoolsportsnow,0,0,1,fnb,highlights of the fnb classic clash between glenwood and dhs,neutral,non-hate,non-offensive,sports_&_gaming
2022-05-07 23:47:09+00:00,1523087069853143047,"@News24 Like wtf @FNBSA @Rbjacobs, an organisation trying to help you do this, but government criminals and wealthy criminals you turn a blind eye and don't freeze their accounts",Mark01103667,2,0,0,fnb,like wtf an organisation trying to help you do this but government criminals and wealthy criminals you turn a blind eye and dont freeze their accounts,negative,non-hate,offensive,business_&_entrepreneurs
2015-05-18 09:00:43+00:00,600224485896228865,@absa Thanks. ..i checked it and even applied,Tabz_Ngomane,1,0,0,absa,thanks i checked it and even applied,positive,non-hate,non-offensive,daily_life
2020-01-26 16:20:55+00:00,1221468067659730946,@Lux_September I will be happy if Absa can go. This is reap-off R10 millions for championship in these days and time is nothing. @OfficialPSL deserve a sponsor that will pump up R25 millions for league champions now.,Maliqo,0,0,5,absa,i will be happy if absa can go this is reapoff r millions for championship in these days and time is nothing deserve a sponsor that will pump up r millions for league champions now,positive,non-hate,non-offensive,sports_&_gaming
2014-04-17 13:48:04+00:00,456791203850096640,Screw standard bank..,k_C_Archer,0,0,0,standard_bank,screw standard bank,negative,non-hate,non-offensive,business_&_entrepreneurs
2012-10-18 08:34:48+00:00,258848591672651776,Steve Wozniak: FNB innovations are ‘game-changing’ http://t.co/c24XbbbX via @memeburn,Ideas_Inc_SA,0,0,0,fnb,steve wozniak fnb innovations are gamechanging via,neutral,non-hate,non-offensive,science_&_technology
2011-08-26 17:57:19+00:00,107149639425343488,Happy Friday ppl :) #GOD is great!!!,KRYSTAL_fnb,0,0,0,fnb,happy friday ppl is great,positive,non-hate,non-offensive,daily_life
2019-08-28 23:33:48+00:00,1166856436216926214,The Capitec app always dies during pay day. Can't login now to do settle my skweletus 😏,Zamah_25,1,0,2,capitec,the capitec app always dies during pay day cant login now to do settle my skweletus,negative,non-hate,non-offensive,business_&_entrepreneurs
2021-05-10 12:17:12+00:00,1391729029263265795,@Nedbank ring me up ASAP.,emmarentia_,1,0,0,nedbank,ring me up asap,neutral,non-hate,non-offensive,daily_life
2017-12-03 11:26:37+00:00,937281915257851904,"My Baby Says I am her Destiny..
❤❤❤❤❤❤❤❤❤❤❤❤ @ FNB Stadium (Soccer City) JHB Soweto https://t.co/e4NKGGnsV7",Xplicit_Concept,0,0,0,fnb,my baby says i am her destiny fnb stadium soccer city jhb soweto,neutral,non-hate,non-offensive,sports_&_gaming
2018-02-21 19:30:40+00:00,966394759546884096,"@PSL_TV @Masandawana @FreeStateStars 👏👏👏👏 Absa  Premiership 2017 / 2018  season we gona witness miracles come April, May.",PanayMusic,0,0,1,absa,absa premiership season we gona witness miracles come april may,positive,non-hate,non-offensive,sports_&_gaming
2014-08-08 11:25:10+00:00,497705072910815233,"The FNB Banking App is turning 3 &amp; you could win 1million eBucks. For more http://t.co/S9HZjmvBCC. Download, Transact &amp; Win with the #FNBAPP",DRFCXMAKHATHINI,1,0,1,fnb,the fnb banking app is turning amp you could win million ebucks for more download transact amp win with the,positive,non-hate,non-offensive,business_&_entrepreneurs
2016-12-06 13:59:26+00:00,806135967652446209,@Absa  doesn't change the fact that it's a rip off!!!,AX3SR,0,0,0,absa,doesnt change the fact that it a rip off,negative,non-hate,offensive,pop_culture
2020-11-25 05:05:04+00:00,1331463895249162241,#JSE R100+ Stocks - Top Gainers and Losers - 24/11/2020 - #Sasol #ABSA #ABSAGroup #AngloAmerican #GoldFields #ImpalaPlatinum #AngloGold #AngloGoldAshanti https://t.co/V1tC5kQyFn,TimBukOne,0,1,1,absa,r stocks top gainers and losers,neutral,non-hate,non-offensive,business_&_entrepreneurs
2018-01-07 09:30:11+00:00,949936189720748032,@SirMaConcepts We have contacted the North Gate Branch and they have advised that they are going to be assisting you :),Nedbank,0,0,0,nedbank,we have contacted the north gate branch and they have advised that they are going to be assisting you,neutral,non-hate,non-offensive,daily_life
2020-06-08 13:03:13+00:00,1269978288044355584,@Alicephale @FNBSA FNB seems to be experiencing a technical challenge or perhaps technical challenges.,Real_Liberty_SM,0,0,0,fnb,fnb seems to be experiencing a technical challenge or perhaps technical challenges,negative,non-hate,non-offensive,sports_&_gaming
2011-06-18 09:30:48+00:00,82017406742052865,"This Nedbank security dude's so sweet,he filled the deposit slip for me :).",Bongi_Mosh,0,0,0,nedbank,this nedbank security dude so sweethe filled the deposit slip for me,positive,non-hate,non-offensive,daily_life
2022-07-26 21:09:51+00:00,1552038510483357696,@GMalemone Good evening. Thank you for reaching out to us via this platform. Please accept our sincere apologies for the delay in responding to your message. Kindly send us a DM with more details of the error that you are getting so that we may assist.,Nedbank,0,0,0,nedbank,good evening thank you for reaching out to us via this platform please accept our sincere apologies for the delay in responding to your message kindly send us a dm with more details of the error that you are getting so that we may assist,neutral,non-hate,non-offensive,daily_life
2014-08-12 17:55:15+00:00,499252789865086976,Glad to hear Corporate South Africa stepping up in small business development well done @GSK @SAB @Absa. #small business @GIBSAcademy,yvonnemwete,0,5,2,absa,glad to hear corporate south africa stepping up in small business development well done business,positive,non-hate,non-offensive,business_&_entrepreneurs
2014-04-24 12:35:43+00:00,459309709754134528,":""'D RT @Kgalane_R: Capitec just called offering me a multi-loan.. Did they have a peak at my bank account? hmmmm?",OagengKgalane,0,0,0,capitec,d capitec just called offering me a multiloan did they have a peak at my bank account hmmmm,neutral,non-hate,non-offensive,business_&_entrepreneurs
2022-10-06 10:30:29+00:00,1577969536992681985,@Nedbank The Milk Bar #TogetherBekeLeBeke,CilliersYolandi,0,0,0,nedbank,the milk bar,neutral,non-hate,non-offensive,daily_life
2018-09-06 12:59:19+00:00,1037686683267997696,"@So_Sididi @Nedbank I cannot see any comments you posted earlier, please elaborate.",BuyBusinessExpo,1,0,0,nedbank,i cannot see any comments you posted earlier please elaborate,negative,non-hate,non-offensive,daily_life
2013-02-07 15:08:45+00:00,299535174335606785,"Its so bad for me ""@MalomeTom_: standard is treating me well RT @Phophi_M: Its time I moved to FNB, standard bank is a shitty bank""",Awiem_,1,0,0,fnb,its so bad for me standard is treating me well its time i moved to fnb standard bank is a shitty bank,negative,non-hate,offensive,business_&_entrepreneurs
2019-12-11 16:00:30+00:00,1204793085626126336,"Ok guys hayi kabi,tell me whose child came up with such a stupid idea like this? I'm sure he/she is one of the people who went to FNB to ask for these floods and loadshedding",AmuMadlophe,0,0,0,fnb,ok guys hayi kabitell me whose child came up with such a stupid idea like this im sure heshe is one of the people who went to fnb to ask for these floods and loadshedding,negative,non-hate,offensive,daily_life
2019-03-12 07:30:00+00:00,1105370341877133313,@ThuliSikhosana_ @Nedbank Thank you. Eish it’s bad 😏😏 then,Gina_mach,0,0,1,nedbank,thank you eish its bad then,negative,non-hate,non-offensive,daily_life
2018-02-04 06:12:42+00:00,960033353419411456,@yhbonnie @JKNjenga FNB bank accounts,WenkhosiD,0,1,1,fnb,fnb bank accounts,neutral,non-hate,non-offensive,business_&_entrepreneurs
2016-01-29 09:53:50+00:00,693009147760099328,"@Warren1987_ :)FNB is awesome like that, anytime",Rb__sa,0,0,0,fnb,fnb is awesome like that anytime,positive,non-hate,non-offensive,pop_culture
2010-04-18 18:04:38+00:00,12409937479,FNB Offline for the nth time this fucking weekend!!! #brandminus FNB,bradykelly,0,0,0,fnb,fnb offline for the nth time this fucking weekend fnb,negative,non-hate,offensive,sports_&_gaming
2010-12-28 09:12:55+00:00,19682193756397568,DO IT !! RT @this_is_v: FINALLY getting assistance at #ABSA_ she's chewing gum with her mouth open though! Wanna rip her hair out! (cont)...,masimdingane,0,0,0,absa,do it finally getting assistance at she chewing gum with her mouth open though wanna rip her hair out cont,negative,non-hate,offensive,daily_life
2017-11-30 07:02:24+00:00,936128259049316352,@Absa Last time one of the call centre supervisors told me I being unreasonable.,Ntombi_YamaJobe,1,0,0,absa,last time one of the call centre supervisors told me i being unreasonable,negative,non-hate,non-offensive,daily_life
2019-05-06 07:49:04+00:00,1125306469061136384,@Nedbank Hi no reason,mtlokwa01,1,0,0,nedbank,hi no reason,neutral,non-hate,non-offensive,daily_life
2018-10-10 19:20:32+00:00,1050103809052151808,"@BafanaBafana @ntlokom @CKlatey @nealcol How are the ticket sales going for Saturday at FNB, I haven't had anyone saying anything bout them, might have missed it.",AxolileKopman,0,1,0,fnb,how are the ticket sales going for saturday at fnb i havent had anyone saying anything bout them might have missed it,neutral,non-hate,non-offensive,pop_culture
2012-04-05 12:04:10+00:00,187873261315559424,innovation is not a bad thing dad ! RT @Mahuntsu: FNB online services are overrated,TwirraKing_,0,0,0,fnb,innovation is not a bad thing dad fnb online services are overrated,negative,non-hate,non-offensive,science_&_technology
2019-09-04 05:48:14+00:00,1169124992732278784,"@Thinyiko2 Good day, are you referring to a debit order reversal?",Nedbank,1,0,1,nedbank,good day are you referring to a debit order reversal,positive,non-hate,non-offensive,daily_life
2010-04-14 11:22:17+00:00,12157789830,Pressure on Pirates ahead of Cup clash: The first all-Premiership clash in the 2010 Nedbank Cup promises to ... http://tinyurl.com/y25p3xb,SuperSportTV,0,0,0,nedbank,pressure on pirates ahead of cup clash the first allpremiership clash in the nedbank cup promises to,neutral,non-hate,non-offensive,sports_&_gaming
2022-09-09 10:17:21+00:00,1568181758884986880,@AbsaSouthAfrica LETS GO #AbsaRunYourCity,RealMakhali,0,0,0,absa,lets go,positive,non-hate,non-offensive,sports_&_gaming
2017-07-24 12:45:09+00:00,889466482400399360,"If you bank with ABSA, FNB, Standard bank/ Nedbank, you can apply for your passport and/or your ID online. Visit https://t.co/dfYcsMic7v",HomeAffairsSA,81,802,887,absa,if you bank with absa fnb standard bank nedbank you can apply for your passport andor your id online visit,neutral,non-hate,non-offensive,business_&_entrepreneurs
2018-05-05 08:45:28+00:00,992686703780429824,@FrancesvBlerk @BESTERNICK Well done on your win @FrancesvBlerk @nedbanksport @BiogenSA @futurelifeza,Nedbank_RC,0,0,2,nedbank,well done on your win,positive,non-hate,non-offensive,sports_&_gaming
2014-05-20 18:18:54+00:00,468818160016445440,"Nedbank cup final, Repeat, SS4. #VVmagic",hughmolele,0,0,0,nedbank,nedbank cup final repeat ss,neutral,non-hate,non-offensive,sports_&_gaming
